date,state,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-04-20,NC,6764,179,79484,373,278.286,13.2857,2299.43,0.121024,0.121024,6.67587,4.45058,10.0138,0.992557,2083.16,1388.77,3124.74,30021.4,20014.3,45032.1,0.00286243,0.00190829,0.00429365,67494.5,44996.3,101242,0.00643535,0.00429023,0.00965303
2020-04-21,NC,6951,213,83331,427,275.286,15,2613.14,0.105347,0.105347,6.31611,4.21074,9.47416,0.968115,2052.81,1368.54,3079.21,30255,20170,45382.5,0.0028847,0.00192314,0.00432705,69547.3,46364.9,104321,0.00663108,0.00442072,0.00994662
2020-04-22,NC,7220,242,90336,434,299.571,17.8571,3215.57,0.0931627,0.0931627,6.01613,4.01075,9.02419,0.956317,2007.85,1338.57,3011.78,30468.4,20312.3,45702.7,0.00290505,0.0019367,0.00435758,71555.2,47703.4,107333,0.00682252,0.00454835,0.0102338
2020-04-23,NC,7608,253,96185,486,306.143,17.4286,3609.71,0.0848108,0.0848108,5.79197,3.86131,8.68795,0.956435,2004.49,1336.32,3006.73,30637,20424.7,45955.6,0.00292113,0.00194742,0.00438169,73559.6,49039.8,110339,0.00701364,0.00467576,0.0105205
2020-04-24,NC,8052,269,100584,477,313.286,16.7143,3943.29,0.0794479,0.0794479,5.63228,3.75485,8.44842,0.965462,2030.86,1353.91,3046.29,30835,20556.7,46252.5,0.00294,0.00196,0.00441,75590.5,50393.7,113386,0.00720728,0.00480485,0.0108109
2020-04-25,NC,8623,289,105265,456,354.714,17.8571,4150.57,0.0854616,0.0854616,5.7288,3.8192,8.5932,0.980369,2050.33,1366.89,3075.5,31051.2,20700.8,46576.8,0.00296061,0.00197374,0.00444092,77640.8,51760.6,116461,0.00740277,0.00493518,0.0111041
2020-04-26,NC,8830,299,107894,451,333.857,18.1429,4160.29,0.0802486,0.0802486,5.57679,3.71786,8.36519,1.00277,2071.43,1380.95,3107.14,31232.9,20821.9,46849.3,0.00297794,0.00198529,0.00446691,79712.3,53141.5,119568,0.00760027,0.00506685,0.0114004
2020-04-27,NC,9142,306,109920,473,339.714,18.1429,4348,0.0781312,0.0781312,5.49399,3.66266,8.24099,1.02604,2080.21,1386.81,3120.32,31356.9,20904.6,47035.4,0.00298977,0.00199318,0.00448465,81792.5,54528.3,122689,0.00779861,0.00519907,0.0116979
2020-04-28,NC,9568,342,112752,463,373.857,18.4286,4203,0.0889501,0.0889501,5.69115,3.7941,8.53673,1.04762,2094.52,1396.35,3141.78,31413.4,20942.3,47120.1,0.00299515,0.00199677,0.00449272,83887,55924.7,125830,0.00799831,0.00533221,0.0119975
2020-04-29,NC,9948,354,118440,551,389.714,16,4014.86,0.097068,0.097068,5.81811,3.87874,8.72716,1.07266,2170.34,1446.9,3255.52,31473.6,20982.4,47210.4,0.00300089,0.00200059,0.00450133,86057.3,57371.6,129086,0.00820525,0.00547017,0.0123079
2020-04-30,NC,10509,378,128036,546,414.429,17.8571,4550.14,0.0910803,0.0910803,5.66256,3.77504,8.49384,1.10008,2224.15,1482.77,3336.23,31556.4,21037.6,47334.7,0.00300879,0.00200586,0.00451318,88281.5,58854.3,132422,0.00841731,0.00561154,0.012626
2020-05-01,NC,10923,399,133832,547,410.143,18.5714,4749.71,0.0863511,0.0863511,5.53192,3.68794,8.29788,1.12419,2290.23,1526.82,3435.34,31664.2,21109.4,47496.2,0.00301906,0.00201271,0.00452859,90571.7,60381.1,135858,0.00863568,0.00575712,0.0129535
2020-05-02,NC,11509,420,139475,502,412.286,18.7143,4887.14,0.0843613,0.0843613,5.45774,3.63849,8.18661,1.14957,2411.96,1607.97,3617.94,31874.2,21249.4,47811.3,0.00303908,0.00202606,0.00455863,92983.7,61989.1,139476,0.00886565,0.00591043,0.0132985
2020-05-03,NC,11664,422,143835,475,404.857,17.5714,5134.43,0.0788515,0.0788515,5.31138,3.54092,7.96707,1.17029,2515.62,1677.08,3773.43,32215.5,21477,48323.2,0.00307163,0.00204775,0.00460744,95499.3,63666.2,143249,0.0091055,0.00607034,0.0136583
2020-05-04,NC,11848,430,146439,498,386.571,17.7143,5217,0.0740984,0.0740984,5.18003,3.45335,7.77004,1.18315,2614.8,1743.2,3922.19,32702.7,21801.8,49054.1,0.00311809,0.00207872,0.00467713,98114.1,65409.4,147171,0.00935482,0.00623654,0.0140322
2020-05-05,NC,12256,452,151800,534,384,15.7143,5578.29,0.0688384,0.0688384,5.0367,3.3578,7.55505,1.18925,2719.2,1812.8,4078.8,33338.8,22225.9,50008.2,0.00317873,0.00211915,0.0047681,100833,67222.2,151250,0.00961408,0.00640939,0.0144211
2020-05-06,NC,12758,477,164482,516,401.429,17.5714,6577.43,0.0610312,0.0610312,4.83308,3.22206,7.24963,1.17935,2779.71,1853.14,4169.57,34065.7,22710.5,51098.5,0.00324804,0.00216536,0.00487206,103613,69075.3,155420,0.00987912,0.00658608,0.0148187
2020-05-07,NC,13397,507,171328,525,412.571,18.4286,6184.57,0.0667098,0.0667098,4.93503,3.29002,7.40254,1.15667,2833.56,1889.04,4250.34,34891.4,23260.9,52337.1,0.00332677,0.00221784,0.00499015,106447,70964.4,159670,0.0101493,0.00676619,0.0152239
2020-05-08,NC,13868,527,178613,515,420.714,18.2857,6397.29,0.0657645,0.0657645,4.8879,3.2586,7.33186,1.12985,2888.82,1925.88,4333.24,35775.7,23850.5,53663.6,0.00341108,0.00227406,0.00511663,109335,72890.3,164003,0.0104247,0.00694982,0.0156371
2020-05-09,NC,14360,544,186362,513,407.286,17.7143,6698.14,0.0608058,0.0608058,4.7521,3.16807,7.12815,1.0981,2850.53,1900.35,4275.8,36595.4,24396.9,54893.1,0.00348924,0.00232616,0.00523386,112186,74790.6,168279,0.0106965,0.00713101,0.0160448
2020-05-10,NC,14764,547,192135,442,442.857,17.8571,6900,0.0641822,0.0641822,4.80246,3.20164,7.20368,1.06655,2834.29,1889.53,4251.43,37379.4,24919.6,56069.1,0.00356398,0.00237599,0.00534598,115020,76680.1,172530,0.0109668,0.00731117,0.0164501
2020-05-11,NC,15045,550,195865,464,456.714,17.1429,7060.86,0.0646826,0.0646826,4.78868,3.19245,7.18302,1.04612,2826.94,1884.63,4240.41,38134.9,25423.3,57202.3,0.00363602,0.00242401,0.00545403,117847,78564.8,176771,0.0112363,0.00749086,0.0168544
2020-05-12,NC,15346,577,202244,475,441.429,17.8571,7206.29,0.061256,0.061256,4.69021,3.12681,7.03532,1.03256,2834.62,1889.75,4251.93,38889.3,25926.2,58333.9,0.00370795,0.00247197,0.00556193,120682,80454.5,181023,0.0115066,0.00767104,0.0172598
2020-05-13,NC,15816,597,210457,521,436.857,17.1429,6567.86,0.0665144,0.0665144,4.77914,3.18609,7.1687,1.03479,2868.22,1912.14,4302.32,39663,26442,59494.5,0.00378172,0.00252115,0.00567258,123550,82366.7,185325,0.01178,0.00785336,0.0176701
2020-05-14,NC,16507,615,219268,507,444.286,15.4286,6848.57,0.0648728,0.0648728,4.72117,3.14745,7.08175,1.05214,2941.05,1960.7,4411.57,40433.7,26955.8,60650.5,0.0038552,0.00257014,0.0057828,126491,84327.4,189737,0.0120605,0.0080403,0.0180907
2020-05-15,NC,17129,641,231547,492,465.857,16.2857,7562,0.061605,0.061605,4.62928,3.08618,6.94391,1.081,2985.86,1990.57,4478.79,41195.4,27463.6,61793.1,0.00392783,0.00261855,0.00589174,129477,86317.9,194215,0.0123451,0.0082301,0.0185177
2020-05-16,NC,17982,652,238586,481,517.429,15.4286,7460.57,0.0693551,0.0693551,4.76632,3.17755,7.14948,1.11738,3125.81,2083.88,4688.72,42031,28020.7,63046.5,0.0040075,0.00267167,0.00601125,132603,88401.8,198904,0.0126432,0.00842878,0.0189648
2020-05-17,NC,18512,659,248944,493,535.429,16,8115.57,0.0659755,0.0659755,4.67559,3.11706,7.01339,1.16092,3298.89,2199.26,4948.33,42917.9,28611.9,64376.9,0.00409206,0.00272804,0.0061381,135902,90601.1,203852,0.0129577,0.00863848,0.0194366
2020-05-18,NC,19023,661,255755,511,568.286,15.8571,8555.71,0.0664218,0.0664218,4.66244,3.10829,6.99366,1.19702,3496.36,2330.91,5244.54,43898.7,29265.8,65848,0.00418557,0.00279038,0.00627836,139398,92932,209097,0.0132911,0.00886072,0.0199366
2020-05-19,NC,19700,691,265008,585,622,16.2857,8966.29,0.069371,0.069371,4.6986,3.1324,7.04791,1.22765,3691.21,2460.81,5536.82,44975.1,29983.4,67462.6,0.00428821,0.0028588,0.00643231,143089,95392.8,214634,0.013643,0.00909535,0.0204645
2020-05-20,NC,20122,702,277603,554,615.143,15,9592.29,0.0641289,0.0641289,4.57355,3.04903,6.86032,1.24575,3874.53,2583.02,5811.8,46130.4,30753.6,69195.6,0.00439836,0.00293224,0.00659754,146964,97975.8,220446,0.0140124,0.00934163,0.0210187
2020-05-21,NC,20860,716,290645,578,621.857,14.4286,10196.7,0.060986,0.060986,4.48945,2.99297,6.73418,1.2498,4014.91,2676.6,6022.36,47365.6,31577.1,71048.4,0.00451613,0.00301076,0.0067742,150979,100652,226468,0.0143953,0.00959683,0.0215929
2020-05-22,NC,21618,728,303224,568,641.286,12.4286,10239.6,0.0626282,0.0626282,4.50256,3.00171,6.75384,1.24058,4182.81,2788.54,6274.22,48714.9,32476.6,73072.3,0.00464478,0.00309652,0.00696717,155161,103441,232742,0.0147941,0.00986271,0.0221911
2020-05-23,NC,22725,737,329582,589,677.571,12.1429,12999.4,0.0521232,0.0521232,4.26493,2.84329,6.3974,1.22336,4308.81,2872.54,6463.22,50134.8,33423.2,75202.3,0.00478017,0.00318678,0.00717026,159470,106313,239205,0.0152049,0.0101366,0.0228073
2020-05-24,NC,23222,744,336656,587,672.857,12.1429,12530.3,0.0536985,0.0536985,4.2808,2.85387,6.4212,1.19592,4400.48,2933.65,6600.72,51684.8,34456.5,77527.2,0.00492795,0.0032853,0.00739193,163871,109247,245806,0.0156245,0.0104163,0.0234367
2020-05-25,NC,23964,754,344690,627,705.857,13.2857,12705,0.0555574,0.0555574,4.30182,2.86788,6.45273,1.16997,4473.03,2982.02,6709.55,53323.5,35549,79985.3,0.0050842,0.00338947,0.0076263,168344,112229,252516,0.016051,0.0107006,0.0240764
2020-05-26,NC,24140,766,352331,621,634.286,10.7143,12474.7,0.0508457,0.0508457,4.18498,2.78999,6.27747,1.14645,4554.9,3036.6,6832.35,55051.5,36701,82577.2,0.00524896,0.0034993,0.00787343,172899,115266,259348,0.0164852,0.0109902,0.0247279
2020-05-27,NC,24628,794,364156,702,643.714,13.1429,12364.7,0.0520606,0.0520606,4.19392,2.79595,6.29088,1.12912,4624.51,3083.01,6936.77,56841.4,37894.3,85262.1,0.00541962,0.00361308,0.00812942,177523,118349,266285,0.0169262,0.0112841,0.0253893
2020-05-28,NC,25412,827,375192,708,650.286,15.8571,12078.1,0.0538399,0.0538399,4.21407,2.80938,6.3211,1.11812,4751.63,3167.75,7127.44,58724.8,39149.9,88087.2,0.00559919,0.00373279,0.00839879,182275,121517,273412,0.0173792,0.0115862,0.0260688
2020-05-29,NC,26488,859,391231,680,695.714,18.7143,12572.4,0.0553365,0.0553365,4.22762,2.81842,6.34144,1.11275,4855.01,3236.67,7282.51,60638.8,40425.8,90958.1,0.00578168,0.00385445,0.00867252,187130,124753,280695,0.0178421,0.0118948,0.0267632
2020-05-30,NC,27673,877,404157,638,706.857,20,10653.6,0.0663493,0.0663493,4.4209,2.94727,6.63135,1.10725,4969.88,3313.26,7454.83,62622.8,41748.5,93934.2,0.00597085,0.00398057,0.00895628,192100,128066,288150,0.018316,0.0122107,0.027474
2020-05-31,NC,28589,886,416289,649,766.714,20.2857,11376.1,0.0673967,0.0673967,4.42172,2.94782,6.63258,1.10389,5079.24,3386.16,7618.86,64576.2,43050.8,96864.3,0.0061571,0.00410473,0.00923565,197179,131453,295768,0.0188003,0.0125335,0.0282004
2020-06-01,NC,29263,898,421908,650,757,20.5714,11031.1,0.0686239,0.0686239,4.42557,2.95038,6.63836,1.09704,5165.12,3443.42,7747.69,66442.4,44295,99663.7,0.00633504,0.00422336,0.00950256,202344,134896,303516,0.0192928,0.0128618,0.0289391
2020-06-02,NC,29889,921,434921,716,821.286,22.1429,11798.6,0.0696089,0.0696089,4.42495,2.94997,6.63743,1.08601,5207.67,3471.78,7811.5,68153.8,45435.8,102231,0.00649821,0.00433214,0.00974731,207552,138368,311328,0.0197893,0.0131929,0.0296839
2020-06-03,NC,30777,939,449263,684,878.429,20.7143,12158.1,0.0722502,0.0722502,4.4525,2.96833,6.67875,1.07036,5253.43,3502.29,7880.14,69716,46477.3,104574,0.00664716,0.00443144,0.00997074,212805,141870,319208,0.0202902,0.0135268,0.0304353
2020-06-04,NC,31966,960,468302,659,936.286,19,13301.4,0.0703899,0.0703899,4.40318,2.93545,6.60477,1.05387,5242.52,3495.02,7863.79,71084,47389.3,106626,0.00677759,0.0045184,0.0101664,218048,145365,327071,0.02079,0.01386,0.0311851
2020-06-05,NC,33255,966,482147,717,966.714,15.2857,12988,0.0744313,0.0744313,4.45343,2.96895,6.68014,1.0364,5211.6,3474.4,7817.39,72280.6,48187.1,108421,0.00689169,0.00459446,0.0103375,223259,148840,334889,0.0212869,0.0141913,0.0319304
2020-06-06,NC,34625,992,497350,708,993.143,16.4286,13313.3,0.0745979,0.0745979,4.43863,2.95908,6.65794,1.02253,5172.97,3448.65,7759.45,73270.8,48847.2,109906,0.0069861,0.0046574,0.0104791,228432,152288,342648,0.0217802,0.0145201,0.0326703
2020-06-07,NC,35546,996,511226,696,993.857,15.7143,13562.4,0.0732802,0.0732802,4.39985,2.93323,6.59978,1.01211,5206.27,3470.85,7809.41,74168.3,49445.5,111252,0.00707167,0.00471445,0.0106075,233638,155759,350458,0.0222766,0.014851,0.0334148
2020-06-08,NC,36484,1006,520113,739,1031.57,15.4286,14029.3,0.0735299,0.0735299,4.38701,2.92467,6.58051,1.00777,5225.16,3483.44,7837.75,74992.9,49995.3,112489,0.0071503,0.00476687,0.0107254,238864,159242,358295,0.0227748,0.0151832,0.0341621
2020-06-09,NC,37160,1029,535711,774,1038.71,15.4286,14398.6,0.0721401,0.0721401,4.34781,2.89854,6.52171,1.00969,5236.71,3491.14,7855.06,75756.6,50504.4,113635,0.00722311,0.00481541,0.0108347,244100,162734,366151,0.0232741,0.015516,0.0349111
2020-06-10,NC,38171,1053,553650,780,1056.29,16.2857,14912.4,0.0708326,0.0708326,4.31028,2.87352,6.46542,1.01816,5259.02,3506.01,7888.52,76460.7,50973.8,114691,0.00729025,0.00486017,0.0109354,249359,166240,374039,0.0237755,0.0158503,0.0356632
2020-06-11,NC,39481,1064,572677,812,1073.57,14.8571,14910.7,0.072,0.072,4.31317,2.87545,6.46976,1.02783,5299.67,3533.12,7949.51,77135.9,51423.9,115704,0.00735462,0.00490308,0.0110319,254659,169773,381989,0.0242808,0.0161872,0.0364212
2020-06-12,NC,41249,1092,595697,760,1142,18,16221.4,0.0704007,0.0704007,4.27167,2.84778,6.40751,1.04091,5411.87,3607.91,8117.8,77796.1,51864.1,116694,0.00741757,0.00494505,0.0111264,260071,173381,390106,0.0247968,0.0165312,0.0371952
2020-06-13,NC,42676,1104,611690,823,1150.14,16,16334.3,0.0704128,0.0704128,4.25641,2.83761,6.38462,1.05698,5542.75,3695.17,8314.12,78483.9,52322.6,117726,0.00748315,0.00498877,0.0112247,265614,177076,398421,0.0253253,0.0168835,0.0379879
2020-06-14,NC,44119,1109,627130,798,1224.71,16.1429,16557.7,0.0739664,0.0739664,4.29702,2.86468,6.44554,1.07164,5590.01,3726.68,8385.02,79104,52736,118656,0.00754228,0.00502818,0.0113134,271204,180802,406806,0.0258583,0.0172388,0.0387874
2020-06-15,NC,45102,1118,638479,797,1231.14,16,16909.4,0.0728081,0.0728081,4.26367,2.84245,6.39551,1.08244,5712.03,3808.02,8568.04,79736.8,53157.9,119605,0.00760261,0.00506841,0.0114039,276916,184610,415374,0.0264029,0.0176019,0.0396043
2020-06-16,NC,45853,1154,651421,829,1241.86,17.8571,16530,0.0751275,0.0751275,4.28412,2.85608,6.42617,1.09098,5889.83,3926.55,8834.75,80461.5,53641,120692,0.00767171,0.00511447,0.0115076,282806,188537,424208,0.0269645,0.0179763,0.0404467
2020-06-17,NC,46855,1168,667422,846,1240.57,16.4286,16253.1,0.0763281,0.0763281,4.28705,2.85803,6.43057,1.09427,6016.79,4011.19,9025.19,81270.6,54180.4,121906,0.00774885,0.0051659,0.0116233,288822,192548,433233,0.0275381,0.0183588,0.0413072
2020-06-18,NC,48188,1175,693678,857,1243.86,15.8571,17285.9,0.0719581,0.0719581,4.206,2.804,6.30901,1.09251,6097.27,4064.84,9145.9,82114.5,54743,123172,0.00782931,0.00521954,0.011744,294920,196613,442379,0.0281195,0.0187463,0.0421792
2020-06-19,NC,49840,1197,712313,871,1227.29,15,16659.4,0.0736691,0.0736691,4.21749,2.81166,6.32623,1.08536,6145.05,4096.7,9217.57,83017,55344.7,124525,0.00791536,0.00527691,0.011873,301065,200710,451597,0.0287054,0.0191369,0.0430581
2020-06-20,NC,51389,1212,731341,883,1244.71,15.4286,17093,0.0728201,0.0728201,4.19036,2.79357,6.28554,1.07182,6190.74,4127.16,9286.1,83996.1,55997.4,125994,0.00800872,0.00533915,0.0120131,307255,204837,460883,0.0292957,0.0195304,0.0439435
2020-06-21,NC,52801,1220,745775,845,1240.29,15.8571,16949.3,0.0731763,0.0731763,4.18154,2.78769,6.27231,1.05923,6214.5,4143,9321.74,85037.7,56691.8,127556,0.00810803,0.00540535,0.012162,313470,208980,470205,0.0298882,0.0199255,0.0448323
2020-06-22,NC,53605,1223,757345,870,1214.71,15,16980.9,0.0715343,0.0715343,4.1431,2.76207,6.21465,1.05122,6234.31,4156.21,9351.46,86065.7,57377.1,129099,0.00820605,0.0054707,0.0123091,319704,213136,479556,0.0304826,0.0203217,0.0457239
2020-06-23,NC,54453,1251,773828,915,1228.57,13.8571,17486.7,0.0702574,0.0702574,4.11036,2.74024,6.16554,1.04669,6198.34,4132.23,9297.51,87038.9,58025.9,130558,0.00829883,0.00553256,0.0124483,325903,217268,488854,0.0310736,0.0207157,0.0466104
2020-06-24,NC,56174,1266,791285,906,1331.29,14,17694.7,0.0752363,0.0752363,4.17004,2.78002,6.25505,1.0482,6290.28,4193.52,9435.42,88092.4,58728.3,132139,0.00839929,0.00559953,0.0125989,332193,221462,498289,0.0316734,0.0211156,0.04751
2020-06-25,NC,57183,1284,811278,891,1285,15.5714,16800,0.0764881,0.0764881,4.17425,2.78283,6.26138,1.06043,6462.68,4308.45,9694.02,89296.1,59530.7,133944,0.00851405,0.00567604,0.0127711,338655,225770,507983,0.0322895,0.0215264,0.0484343
2020-06-26,NC,58818,1303,836725,892,1282.57,15.1429,17773.1,0.0721635,0.0721635,4.09869,2.73246,6.14804,1.07771,6634.46,4422.98,9951.69,90630.9,60420.6,135946,0.00864132,0.00576088,0.012962,345290,230193,517935,0.0329221,0.0219481,0.0493832
2020-06-27,NC,60537,1312,855131,888,1306.86,14.2857,17684.3,0.0738993,0.0738993,4.11059,2.7404,6.16589,1.09833,6823.02,4548.68,10234.5,92042,61361.4,138063,0.00877587,0.00585058,0.0131638,352113,234742,528169,0.0335727,0.0223818,0.050359
2020-06-28,NC,62142,1322,871905,890,1334.43,14.5714,18018.6,0.0740585,0.0740585,4.09982,2.73321,6.14973,1.11615,7070.53,4713.68,10605.8,93569.8,62379.9,140355,0.00892154,0.00594769,0.0133823,359183,239456,538775,0.0342468,0.0228312,0.0513702
2020-06-29,NC,63484,1325,886305,843,1411.29,14.5714,18422.9,0.0766051,0.0766051,4.12252,2.74835,6.18378,1.12794,7278.69,4852.46,10918,95258.5,63505.7,142888,0.00908254,0.00605503,0.0136238,366462,244308,549693,0.0349408,0.0232939,0.0524112
2020-06-30,NC,64670,1343,910033,908,1459.57,13.1429,19457.9,0.0750119,0.0750119,4.08752,2.72502,6.13128,1.13039,7502.52,5001.68,11253.8,97049,64699.3,145573,0.00925326,0.00616884,0.0138799,373965,249310,560947,0.0356562,0.0237708,0.0534842
2020-07-01,NC,66513,1373,942238,901,1477,15.2857,21564.7,0.0684915,0.0684915,3.98264,2.6551,5.97396,1.12324,7618.72,5079.15,11428.1,98777.9,65851.9,148167,0.00941811,0.00627874,0.0141272,381583,254389,572375,0.0363826,0.024255,0.0545739
2020-07-02,NC,68142,1391,971120,912,1565.57,15.2857,22834.6,0.0685615,0.0685615,3.9717,2.6478,5.95756,1.10377,7685.71,5123.81,11528.6,100447,66964.5,150670,0.00957723,0.00638482,0.0143658,389269,259513,583904,0.0371154,0.0247436,0.0556731
2020-07-03,NC,70241,1392,999293,951,1631.86,12.7143,23224,0.070266,0.070266,3.98411,2.65607,5.97617,1.07784,7669.91,5113.27,11504.9,102019,68013,153029,0.00972718,0.00648478,0.0145908,396939,264626,595409,0.0378467,0.0252311,0.05677
2020-07-04,NC,71654,1395,1018296,945,1588.14,11.8571,23309.3,0.0681335,0.0681335,3.94214,2.62809,5.91321,1.04839,7601.55,5067.7,11402.3,103476,68984,155214,0.00986605,0.00657737,0.0147991,404541,269694,606811,0.0385714,0.0257143,0.0578572
2020-07-05,NC,72983,1396,1036838,949,1548.71,10.5714,23561.9,0.0657297,0.0657297,3.89629,2.59753,5.84443,1.01892,7535.59,5023.72,11303.4,104821,69880.5,157231,0.00999428,0.00666285,0.0149914,412076,274717,618114,0.0392899,0.0261933,0.0589349
2020-07-06,NC,74529,1398,1051846,982,1577.86,10.4286,23648.7,0.0667206,0.0667206,3.89929,2.59953,5.84893,0.990962,7433.22,4955.48,11149.8,106040,70693,159059,0.0101105,0.00674032,0.0151657,419509,279673,629264,0.0399987,0.0266658,0.059998
2020-07-07,NC,75875,1420,1071290,989,1600.71,11,23036.7,0.0694854,0.0694854,3.92691,2.61794,5.89036,0.969219,7337.84,4891.89,11006.8,107143,71428.7,160715,0.0102157,0.00681046,0.0153235,426847,284565,640271,0.0406983,0.0271322,0.0610475
2020-07-08,NC,77310,1441,1096682,994,1542.43,9.71429,22063.4,0.0699088,0.0699088,3.92153,2.61435,5.8823,0.954479,7225.8,4817.2,10838.7,108171,72113.7,162256,0.0103137,0.00687577,0.0154705,434073,289382,651110,0.0413873,0.0275915,0.0620809
2020-07-09,NC,79349,1461,1121811,1034,1601,10,21527.3,0.0743707,0.0743707,3.97045,2.64697,5.95567,0.945435,7074.87,4716.58,10612.3,108955,72636.7,163433,0.0103885,0.00692564,0.0155827,441148,294099,661722,0.0420618,0.0280412,0.0630927
2020-07-10,NC,81331,1479,1150612,1046,1584.29,12.4286,21617,0.0732889,0.0732889,3.94482,2.62988,5.91723,0.942162,7027.45,4684.97,10541.2,109520,73013.3,164280,0.0104423,0.00696154,0.0156635,448175,298784,672263,0.0427319,0.0284879,0.0640978
2020-07-11,NC,83793,1499,1176058,1093,1734.14,14.8571,22537.4,0.076945,0.076945,3.98135,2.65424,5.97203,0.943762,6995.96,4663.97,10493.9,109881,73254.2,164822,0.0104768,0.00698452,0.0157152,455171,303448,682757,0.0433989,0.0289326,0.0650984
2020-07-12,NC,85701,1503,1199575,1070,1816.86,15.2857,23248.1,0.0781506,0.0781506,3.98547,2.65698,5.97821,0.946972,6905.66,4603.77,10358.5,109964,73309.3,164946,0.0104847,0.00698977,0.015727,462077,308051,693115,0.0440573,0.0293716,0.066086
2020-07-13,NC,87528,1510,1220486,1040,1857,16,24091.4,0.0770814,0.0770814,3.9607,2.64047,5.94105,0.951709,6884.31,4589.54,10326.5,109778,73185.2,164667,0.0104669,0.00697794,0.0157004,468961,312641,703442,0.0447137,0.0298091,0.0670706
2020-07-14,NC,89484,1552,1254846,1109,1944.14,18.8571,26222.3,0.0741409,0.0741409,3.91214,2.60809,5.8682,0.955837,6833.85,4555.9,10250.8,109333,72888.6,163999,0.0104245,0.00694966,0.0156367,475795,317197,713693,0.0453653,0.0302435,0.068048
2020-07-15,NC,91266,1568,1284637,1142,1993.71,18.1429,26850.7,0.0742518,0.0742518,3.90288,2.60192,5.85431,0.956999,6778.46,4518.97,10167.7,108609,72405.9,162913,0.0103555,0.00690364,0.0155332,482574,321716,723860,0.0460116,0.0306744,0.0690174
2020-07-16,NC,93426,1588,1312757,1134,2011,18.1429,27278,0.0737224,0.0737224,3.88555,2.59036,5.82832,0.956603,6743.25,4495.5,10114.9,107733,71822.3,161600,0.010272,0.00684799,0.015408,489317,326211,733975,0.0466546,0.031103,0.0699818
2020-07-17,NC,95477,1606,1343974,1180,2020.86,18.1429,27623.1,0.0731581,0.0731581,3.86794,2.57863,5.80191,0.951595,6639.54,4426.36,9959.31,106687,71124.8,160031,0.0101722,0.00678149,0.0152584,495956,330638,743935,0.0472876,0.0315251,0.0709314
2020-07-18,NC,97958,1629,1379143,1154,2023.57,18.5714,29012.1,0.0697491,0.0697491,3.81388,2.54259,5.72082,0.940935,6535.35,4356.9,9803.02,105553,70368.5,158329,0.0100641,0.00670937,0.0150961,502492,334994,753738,0.0479107,0.0319405,0.0718661
2020-07-19,NC,99778,1634,1394864,1115,2011,18.7143,27898.4,0.0720829,0.0720829,3.8339,2.55593,5.75085,0.929075,6412.37,4274.91,9618.56,104364,69575.7,156545,0.00995067,0.00663378,0.014926,508904,339269,763356,0.0485221,0.0323481,0.0727832
2020-07-20,NC,101046,1642,1423888,1086,1931.14,18.8571,29057.4,0.0664595,0.0664595,3.75134,2.50089,5.62701,0.916707,6220.52,4147.01,9330.77,103048,68699,154573,0.00982529,0.00655019,0.0147379,515125,343416,772687,0.0491152,0.0327435,0.0736728
2020-07-21,NC,102861,1668,1458997,1179,1911,16.5714,29164.4,0.065525,0.065525,3.72958,2.48639,5.59438,0.903933,6010.34,4006.89,9015.5,101626,67750.4,152438,0.00968962,0.00645975,0.0145344,521135,347423,781702,0.0496883,0.0331255,0.0745324
2020-07-22,NC,105001,1698,1491820,1137,1962.14,18.5714,29597.6,0.066294,0.066294,3.73035,2.4869,5.59553,0.892351,5853.06,3902.04,8779.6,100141,66760.5,150211,0.00954805,0.00636537,0.0143221,526988,351325,790482,0.0502464,0.0334976,0.0753695
2020-07-23,NC,106893,1726,1523675,1188,1923.86,19.7143,30131.1,0.0638495,0.0638495,3.68907,2.45938,5.5336,0.883834,5733.49,3822.33,8600.24,98648.5,65765.7,147973,0.00940577,0.00627051,0.0141087,532722,355148,799082,0.050793,0.033862,0.0761895
2020-07-24,NC,108995,1746,1550297,1182,1931.14,20,29474.7,0.0655186,0.0655186,3.7019,2.46793,5.55285,0.879087,5591.89,3727.92,8387.83,97165.5,64777,145748,0.00926437,0.00617625,0.0138966,538313,358876,807470,0.0513262,0.0342175,0.0769893
2020-07-25,NC,111092,1778,1579042,1168,1876.29,21.2857,28557,0.0657032,0.0657032,3.69528,2.46352,5.54292,0.878891,5400.84,3600.56,8101.26,95538.9,63692.6,143308,0.00910928,0.00607285,0.0136639,543714,362476,815571,0.0518411,0.0345608,0.0777617
2020-07-26,NC,112713,1785,1613385,1170,1847.86,21.5714,31217.3,0.0591934,0.0591934,3.60064,2.40043,5.40096,0.880098,5281.33,3520.89,7921.99,93824.3,62549.5,140736,0.0089458,0.00596386,0.0134187,548996,365997,823493,0.0523447,0.0348965,0.078517
